year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
2018,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,2050000,42500,Diesel,Chennai,1,3,0,0,4.88E-07,2.35E-05,0.333333333,1,0.026348129,0.00779571,1,205.4023676,0
2016,Mercedes-Benz,Mercedes-Benz GLS 350 d,GLS,5200000,82420,Diesel,Chennai,2,5,0,0,1.92E-07,1.21E-05,0.2,0.5,0.007800696,0.00380519,0.49375,14.65604612,0
2011,Mercedes-Benz,Mercedes-Benz C-Class 220 CDI Sport,C-Class,1150000,73000,Diesel,Chennai,2,10,0,0,8.70E-07,1.37E-05,0.1,0.5,0.050310029,0.004353411,0.49375,108.1412469,0
2018,Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,CLA,3200000,15600,Diesel,Chennai,2,3,1,1,3.13E-07,6.41E-05,0.333333333,0.5,0.015344791,0.022002607,0.49375,166.7025452,166.7025452
2015,Audi,Audi A3 35 TDI Premium + Sunroof,A3,1850000,58600,Diesel,Chennai,10,6,0,0,5.41E-07,1.71E-05,0.166666667,0.1,0.029658181,0.005532109,0.08875,14.56141619,0
2019,Mercedes-Benz,Mercedes-Benz GLS 350 d,GLS,7200000,58548,Diesel,Chennai,2,2,0,0,1.39E-07,1.71E-05,0.5,0.5,0.004447765,0.005537416,0.49375,12.1606323,0
2015,BMW,BMW 3 Series 320d Prestige,3,2200000,22261,Diesel,Chennai,4,6,1,0,4.55E-07,4.49E-05,0.166666667,0.25,0.024260539,0.015286299,0.240625,89.23670502,0
2018,Land Rover,Land Rover Discovery Sport HSE,Discovery,4400000,28800,Diesel,Chennai,18,3,1,1,2.27E-07,3.47E-05,0.333333333,0.055555556,0.009995342,0.01171493,0.04375,5.12289449,5.12289449
2017,Skoda,Skoda Octavia 2.0 TDI CR Style Plus AT [2017],Octavia,2000000,30000,Diesel,Chennai,27,4,1,1,5.00E-07,3.33E-05,0.25,0.037037037,0.027113578,0.011228603,0.025,7.611190385,7.611190385
2017,Honda,Honda WR-V VX MT Diesel,WR-V,875000,43000,Diesel,Chennai,7,4,0,0,1.14E-06,2.33E-05,0.25,0.142857143,0.067463706,0.007699908,0.132142857,68.64350325,0
2012,Audi,Audi A6 2.0 TDI Premium,A6,1700000,76000,Diesel,Chennai,10,9,0,0,5.88E-07,1.32E-05,0.111111111,0.1,0.032651831,0.00416407,0.08875,12.06685033,0
2009,Audi,Audi A4 2.0 TFSI,A4,1025000,65000,Petrol,Chennai,10,12,0,0,9.76E-07,1.54E-05,0.083333333,0.1,0.056966112,0.004943768,0.08875,24.99441608,0
2014,Honda,Honda City VX (O) MT,City,785000,20000,Petrol,Chennai,7,7,1,0,1.27E-06,5.00E-05,0.142857143,0.142857143,0.075687936,0.017064522,0.132142857,170.6728694,0
2016,BMW,BMW X1 sDrive20d xLine,X1,2600000,36000,Diesel,Chennai,4,5,0,0,3.85E-07,2.78E-05,0.2,0.25,0.019871247,0.009283297,0.240625,44.38826072,0
2014,Ford,Ford EcoSport Titanium 1.0 Ecoboost,EcoSport,525000,73000,Petrol,Chennai,8,7,0,0,1.90E-06,1.37E-05,0.142857143,0.125,0.11528608,0.004353411,0.1140625,57.24656858,0
2016,Hyundai,Hyundai Elite i20 Asta 1.2 (O) [2016],Elite,675000,12000,Petrol,Chennai,14,5,1,0,1.48E-06,8.33E-05,0.2,0.071428571,0.088718095,0.02873636,0.059821429,152.5108501,0
2019,Ford,Ford EcoSport Titanium 1.5 Ti-VCT AT,EcoSport,850000,23000,Petrol,Chennai,8,2,1,1,1.18E-06,4.35E-05,0.5,0.125,0.069573517,0.014780902,0.1140625,117.2972352,117.2972352
2020,Audi,Audi A4 35 TDI Premium Plus,A4,4400000,16000,Diesel,Chennai,10,1,1,1,2.27E-07,6.25E-05,1,0.1,0.009995342,0.021441461,0.08875,19.02043311,19.02043311
2013,Audi,Audi A6 35 TDI Premium,A6,2100000,40000,Diesel,Chennai,10,8,0,0,4.76E-07,2.50E-05,0.125,0.1,0.025619129,0.008310644,0.08875,18.895892,0
2012,BMW,BMW 5 Series 520d Sedan,5,1800000,82000,Diesel,Chennai,4,9,0,0,5.56E-07,1.22E-05,0.111111111,0.25,0.030600626,0.00382695,0.240625,28.17888932,0
2019,Mahindra,Mahindra Alturas G4 2WD AT [2018-2020],Alturas,2700000,30000,Diesel,Chennai,24,2,1,1,3.70E-07,3.33E-05,0.5,0.041666667,0.018977133,0.011228603,0.0296875,6.326011256,6.326011256
2017,Mercedes-Benz,Mercedes-Benz E-Class E 220 d Avantgarde,E-Class,4500000,17000,Diesel,Chennai,2,4,1,1,2.22E-07,5.88E-05,0.25,0.5,0.009678338,0.020154126,0.49375,96.31010427,96.31010427
2007,Maruti Suzuki,Maruti Suzuki SX4 ZXi,SX4,175000,71488,Petrol,Pune,32,14,0,0,5.71E-06,1.40E-05,0.071428571,0.03125,0.35439795,0.004454862,0.019140625,30.21910514,0
2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,630000,32228,Petrol,Pune,32,3,0,0,1.59E-06,3.10E-05,0.333333333,0.03125,0.095360091,0.010421701,0.019140625,19.02222768,0
2021,Volkswagen,Volkswagen Polo GT TSI,Polo,1015000,11000,Petrol,Pune,3,0,1,1,9.85E-07,9.09E-05,inf,0.333333333,0.057569422,0.03138905,0.325,587.291083,587.291083
2016,Maruti Suzuki,Maruti Suzuki Vitara Brezza LDi,Vitara,700000,83508,Diesel,Pune,32,5,0,0,1.43E-06,1.20E-05,0.2,0.03125,0.085397096,0.003749839,0.019140625,6.129312867,0
2015,Volkswagen,Volkswagen Polo Highline1.2L (P),Polo,525000,40119,Petrol,Pune,3,6,0,0,1.90E-06,2.49E-05,0.166666667,0.333333333,0.11528608,0.008284678,0.325,310.4101328,0
2015,MINI,MINI Countryman Cooper D,Countryman,2300000,40614,Diesel,Pune,39,6,0,0,4.35E-07,2.46E-05,0.166666667,0.025641026,0.023020087,0.008178303,0.013461538,2.534339954,0
2017,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,1795000,30889,Diesel,Pune,1,4,0,0,5.57E-07,3.24E-05,0.25,1,0.030697759,0.010892682,1,334.3809335,0
2015,BMW,BMW X3 xDrive 20d Expedition,X3,2400000,85200,Diesel,Pune,4,6,0,0,4.17E-07,1.17E-05,0.166666667,0.25,0.021883006,0.003666568,0.240625,19.30667256,0
2019,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,395000,10300,CNG + 1,Pune,32,2,1,1,2.53E-06,9.71E-05,0.5,0.03125,0.154633603,0.03355241,0.019140625,99.3078786,99.3078786
2017,Hyundai,Hyundai Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],Grand,495000,43712,Petrol,Pune,14,4,0,0,2.02E-06,2.29E-05,0.25,0.071428571,0.122531895,0.007567269,0.059821429,55.46833296,0
2010,Hyundai,Hyundai i10 Magna 1.2 Kappa2,i10,270000,75000,Petrol,Pune,14,11,0,0,3.70E-06,1.33E-05,0.090909091,0.071428571,0.228200019,0.004225501,0.059821429,57.6833719,0
2011,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,280000,48000,Petrol,Pune,32,10,0,0,3.57E-06,2.08E-05,0.1,0.03125,0.219897523,0.006851664,0.019140625,28.83849059,0
2012,Honda,Honda City E,City,450000,71000,Petrol,Pune,7,9,0,0,2.22E-06,1.41E-05,0.111111111,0.142857143,0.135212069,0.004488528,0.132142857,80.19791893,0
2008,Hyundai,Hyundai i10 Magna 1.2,i10,190000,77000,Petrol,Pune,14,13,0,0,5.26E-06,1.30E-05,0.076923077,0.071428571,0.326082071,0.004104235,0.059821429,80.06005979,0
2011,Maruti Suzuki,Maruti Suzuki SX4 VDI,SX4,320000,72000,Diesel,Pune,32,10,0,0,3.13E-06,1.39E-05,0.1,0.03125,0.191876601,0.004420031,0.019140625,16.23317551,0
2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,295000,56000,Petrol,Pune,32,9,0,0,3.39E-06,1.79E-05,0.111111111,0.03125,0.208499182,0.005809536,0.019140625,23.18472282,0
2014,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXI,Wagon,375000,20000,Petrol,Pune,32,7,1,0,2.67E-06,5.00E-05,0.142857143,0.03125,0.163108454,0.017064522,0.019140625,53.27540023,0
2012,Volkswagen,Volkswagen Vento Highline Petrol,Vento,397000,59908,Petrol,Pune,3,9,0,0,2.52E-06,1.67E-05,0.111111111,0.333333333,0.153833082,0.005401647,0.325,270.0593856,0
2013,Honda,Honda Amaze 1.2 S i-VTEC,Amaze,410000,60176,Petrol,Pune,7,8,0,0,2.44E-06,1.66E-05,0.125,0.142857143,0.148820062,0.005375616,0.132142857,105.7142185,0
2015,Hyundai,Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,Grand,460000,50262,Petrol,Pune,14,6,0,0,2.17E-06,1.99E-05,0.166666667,0.071428571,0.132179854,0.006523363,0.059821429,51.58145809,0
2014,Renault,Renault Duster 85 PS RxL Diesel,Duster,525000,93802,Diesel,Pune,15,7,0,0,1.90E-06,1.07E-05,0.142857143,0.066666667,0.11528608,0.003289683,0.055,20.85900752,0
2015,Ford,Ford EcoSport Trend 1.5L TDCi,EcoSport,600000,99499,Diesel,Pune,8,6,0,0,1.67E-06,1.01E-05,0.166666667,0.125,0.100341588,0.003075948,0.1140625,35.20487918,0
2016,Hyundai,Hyundai Eon Magna [2011-2012],Eon,335000,23797,Petrol,Pune,14,5,1,0,2.99E-06,4.20E-05,0.2,0.071428571,0.183093924,0.014271021,0.059821429,156.3096371,0
2015,Hyundai,Hyundai Elite i20 Asta 1.2,Elite,575000,42000,Petrol,Pune,14,6,0,0,1.74E-06,2.38E-05,0.166666667,0.071428571,0.104889912,0.007893793,0.059821429,49.53089929,0
2018,Mercedes-Benz,Mercedes-Benz E-Class E 220d Expression [2019-2019],E-Class,4250000,55000,Diesel,Pune,2,3,0,0,2.35E-07,1.82E-05,0.333333333,0.5,0.01049882,0.005923223,0.49375,30.70475473,0
2020,Hyundai,Hyundai Tucson 2WD AT GLS Diesel,Tucson,2600000,10000,Diesel,Pune,14,1,1,1,3.85E-07,0.0001,1,0.071428571,0.019871247,0.034572279,0.059821429,41.09698094,41.09698094
2017,Hyundai,Hyundai Verna 1.6 VTVT S,Verna,675000,31414,Petrol,Pune,14,4,0,0,1.48E-06,3.18E-05,0.25,0.071428571,0.088718095,0.010703233,0.059821429,56.80466134,0
2016,Mercedes-Benz,Mercedes-Benz GLE 250 d,GLE,3900000,93000,Diesel,Pune,2,5,0,0,2.56E-07,1.08E-05,0.2,0.5,0.011824213,0.003321875,0.49375,19.39378606,0
2013,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,325000,29708,Petrol,Pune,14,8,1,0,3.08E-06,3.37E-05,0.125,0.071428571,0.188858963,0.011343326,0.059821429,128.1547748,0
2016,Hyundai,Hyundai Elite i20 Asta 1.2 (O) [2016],Elite,650000,24694,Petrol,Pune,14,5,1,0,1.54E-06,4.05E-05,0.2,0.071428571,0.092294554,0.013736531,0.059821429,75.84202774,0
2018,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,580000,9500,Petrol,Pune,14,3,1,1,1.72E-06,0.000105263,0.333333333,0.071428571,0.10394888,0.036415201,0.059821429,226.4432082,226.4432082
2018,Maruti Suzuki,Maruti Suzuki Swift VDi ABS [2014-2017],Swift,680000,22838,Diesel,Pune,32,3,1,1,1.47E-06,4.38E-05,0.333333333,0.03125,0.08803436,0.014888893,0.019140625,25.08827166,25.08827166
2018,Tata,Tata Nexon KRAZ Plus AMT Diesel,Nexon,900000,16900,Diesel,Pune,40,3,1,1,1.11E-06,5.92E-05,0.333333333,0.025,0.065471107,0.020276004,0.0128125,17.00849701,17.00849701
2015,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,510000,26000,Petrol,Pune,32,6,1,0,1.96E-06,3.85E-05,0.166666667,0.03125,0.118802431,0.013024271,0.019140625,29.61657673,0
2018,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT [2017-2019],Celerio,505000,78000,Petrol,Pune,32,3,0,0,1.98E-06,1.28E-05,0.333333333,0.03125,0.120020969,0.004045934,0.019140625,9.29462855,0
2016,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT,Celerio,430000,83000,Petrol,Pune,32,5,0,0,2.33E-06,1.20E-05,0.2,0.03125,0.141699601,0.003775502,0.019140625,10.23998847,0
2014,Nissan,Nissan Micra Active XV,Micra,405000,52000,Petrol,Pune,11,7,0,0,2.47E-06,1.92E-05,0.142857143,0.090909091,0.150710061,0.006290518,0.079545455,75.41262122,0
2017,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,630000,95000,Diesel,Pune,32,4,0,0,1.59E-06,1.05E-05,0.25,0.03125,0.095360091,0.003242609,0.019140625,5.918578006,0
2011,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXi,Wagon,295000,70000,Petrol,Pune,32,10,0,0,3.39E-06,1.43E-05,0.1,0.03125,0.208499182,0.004558982,0.019140625,18.19400592,0
2016,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,490000,46000,Petrol,Pune,14,5,0,0,2.04E-06,2.17E-05,0.2,0.071428571,0.12382579,0.007168834,0.059821429,53.10267462,0
2020,Honda,Honda Amaze 1.2 VX i-VTEC,Amaze,900000,8000,Petrol,Pune,7,1,1,1,1.11E-06,0.000125,1,0.142857143,0.065471107,0.043326157,0.132142857,374.8379462,374.8379462
2016,Maruti Suzuki,Maruti Suzuki Vitara Brezza LDi,Vitara,730000,83000,Diesel,Pune,32,5,0,0,1.37E-06,1.20E-05,0.2,0.03125,0.081712153,0.003775502,0.019140625,5.904967287,0
2011,Maruti Suzuki,Maruti Suzuki Swift LDi,Swift,330000,79000,Diesel,Pune,32,10,0,0,3.03E-06,1.27E-05,0.1,0.03125,0.185932769,0.003989109,0.019140625,14.19671835,0
2020,Honda,Honda Amaze 1.2 VX AT i-VTEC,Amaze,990000,7700,Petrol,Pune,7,1,1,1,1.01E-06,0.00012987,1,0.142857143,0.05913102,0.045031458,0.132142857,351.8641916,351.8641916
2010,Honda,Honda City 1.5 S MT,City,345000,83000,Petrol,Pune,7,11,0,0,2.90E-06,1.20E-05,0.090909091,0.142857143,0.17766309,0.003775502,0.132142857,88.63711863,0
2012,Honda,Honda Brio S MT,Brio,320000,47000,Petrol,Pune,7,9,0,0,3.13E-06,2.13E-05,0.111111111,0.142857143,0.191876601,0.007006875,0.132142857,177.6601687,0
2015,Honda,Honda Brio S MT,Brio,410000,19000,Petrol,Pune,7,6,1,0,2.44E-06,5.26E-05,0.166666667,0.142857143,0.148820062,0.017985983,0.132142857,353.7034988,0
2014,Maruti Suzuki,Maruti Suzuki Swift DZire VXI,Swift,525000,64000,Petrol,Pune,32,7,0,0,1.90E-06,1.56E-05,0.142857143,0.03125,0.11528608,0.00502794,0.019140625,11.09489099,0
2016,Volkswagen,Volkswagen Vento Highline Diesel AT [2015-2016],Vento,740000,67000,Diesel,Pune,3,5,0,0,1.35E-06,1.49E-05,0.2,0.333333333,0.080550234,0.004782962,0.325,125.2123216,0
2016,Maruti Suzuki,Maruti Suzuki Ciaz ZDi SHVS,Ciaz,750000,79000,Diesel,Pune,32,5,0,0,1.33E-06,1.27E-05,0.2,0.03125,0.0794193,0.003989109,0.019140625,6.063984496,0
2014,Honda,Honda Amaze 1.5 S i-DTEC,Amaze,455000,70000,Diesel,Pune,7,7,0,0,2.20E-06,1.43E-05,0.142857143,0.142857143,0.133679301,0.004558982,0.132142857,80.53334163,0
2008,Tata,Tata Indica Vista Aura + Quadrajet BS-III,Indica,190000,35000,Diesel,Pune,40,13,0,0,5.26E-06,2.86E-05,0.076923077,0.025,0.326082071,0.009561198,0.0128125,39.94598284,0
2018,Honda,Honda Amaze 1.2 S AT i-VTEC,Amaze,730000,18000,Petrol,Pune,7,3,1,1,1.37E-06,5.56E-05,0.333333333,0.142857143,0.081712153,0.019009829,0.132142857,205.2619961,205.2619961
2016,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,560000,72000,Diesel,Pune,7,5,0,0,1.79E-06,1.39E-05,0.2,0.142857143,0.107813834,0.004420031,0.132142857,62.97142728,0
2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000,97000,Diesel,Pune,7,7,0,0,2.15E-06,1.03E-05,0.142857143,0.142857143,0.130712653,0.003166612,0.132142857,54.69608296,0
2017,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,1795000,30889,Diesel,Pune,1,4,0,0,5.57E-07,3.24E-05,0.25,1,0.030697759,0.010892682,1,334.3809335,0
2017,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,630000,95000,Diesel,Pune,32,4,0,0,1.59E-06,1.05E-05,0.25,0.03125,0.095360091,0.003242609,0.019140625,5.918578006,0
2010,Honda,Honda City 1.5 S MT,City,345000,83000,Petrol,Pune,7,11,0,0,2.90E-06,1.20E-05,0.090909091,0.142857143,0.17766309,0.003775502,0.132142857,88.63711863,0
2018,Tata,Tata Nexon XM,Nexon,750000,81000,Petrol,Pune,40,3,0,0,1.33E-06,1.23E-05,0.333333333,0.025,0.0794193,0.003879669,0.0128125,3.947794638,0
2015,Mercedes-Benz,Mercedes-Benz S-Class S 63 AMG,S-Class,13000000,13000,Petrol,Pune,2,6,1,0,7.69E-08,7.69E-05,0.166666667,0.5,0.000558366,0.026491776,0.49375,7.303597951,0
2016,Volkswagen,Volkswagen Ameo Trendline 1.2L (P),Ameo,540000,24372,Petrol,Pune,3,5,1,0,1.85E-06,4.10E-05,0.2,0.333333333,0.111965082,0.013923873,0.325,506.6709524,0
2015,Hyundai,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],Grand,515000,38660,Petrol,Pune,14,6,0,0,1.94E-06,2.59E-05,0.166666667,0.071428571,0.117607555,0.008614063,0.059821429,60.60382924,0
2010,Hyundai,Hyundai i20 Asta 1.2,i20,355000,53216,Petrol,Pune,14,11,0,0,2.82E-06,1.88E-05,0.090909091,0.071428571,0.172538218,0.00613665,0.059821429,63.3393281,0
2014,Maruti Suzuki,Maruti Suzuki Celerio ZXi,Celerio,385000,44463,Petrol,Pune,32,7,0,0,2.60E-06,2.25E-05,0.142857143,0.03125,0.158760966,0.007431968,0.019140625,22.58414696,0
2011,Maruti Suzuki,Maruti Suzuki Alto K10 LXi,Alto,220000,51921,Petrol,Pune,32,10,0,0,4.55E-06,1.93E-05,0.1,0.03125,0.281034081,0.006300764,0.019140625,33.89286721,0
2011,Ford,Ford Figo Duratec Petrol Titanium 1.2,Figo,215000,75732,Petrol,Pune,8,10,0,0,4.65E-06,1.32E-05,0.1,0.125,0.287669056,0.004180374,0.1140625,137.1674949,0
2015,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,435000,98265,Petrol,Pune,14,6,0,0,2.30E-06,1.02E-05,0.166666667,0.071428571,0.140021791,0.003120142,0.059821429,26.13525278,0
2016,Maruti Suzuki,Maruti Suzuki Celerio VXi,Celerio,420000,59105,Petrol,Pune,32,5,0,0,2.38E-06,1.69E-05,0.2,0.03125,0.145175064,0.005481055,0.019140625,15.23043526,0
2011,Skoda,Skoda Fabia Elegance 1.2 MPI,Fabia,250000,81428,Petrol,Pune,27,10,0,0,4.00E-06,1.23E-05,0.1,0.037037037,0.246797609,0.003856947,0.025,23.79712982,0
2011,BMW,BMW 5 Series 520d Sedan,5,1275000,91000,Diesel,Pune,4,10,0,0,7.84E-07,1.10E-05,0.1,0.25,0.04495906,0.003404624,0.240625,36.83215705,0
2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,795000,81000,Diesel,Pune,2,10,0,0,1.26E-06,1.23E-05,0.1,0.5,0.074682178,0.003879669,0.49375,143.060159,0
2014,BMW,BMW 5 Series 520d Luxury Line,5,2250000,50000,Diesel,Pune,4,7,0,0,4.44E-07,2.00E-05,0.142857143,0.25,0.02362653,0.006559868,0.240625,37.2937289,0
2016,Tata,Tata Zest XT Petrol,Zest,4500000,61352,Petrol,Pune,40,5,0,0,2.22E-07,1.63E-05,0.2,0.025,0.009678338,0.00526408,0.0128125,0.652765364,0
2020,MG,MG Hector Plus Sharp 1.5 DCT Petrol,Hector,1800000,17500,Petrol,Pune,81,1,1,1,5.56E-07,5.71E-05,1,0.012345679,0.030600626,0.01956563,0,0,0
2018,Jaguar,Jaguar F-Pace Prestige,F-Pace,5550000,20518,Diesel,Pune,40,3,1,1,1.80E-07,4.87E-05,0.333333333,0.025,0.00703949,0.016622519,0.0128125,1.4992427,1.4992427
2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000,98000,Diesel,Pune,7,7,0,0,2.15E-06,1.02E-05,0.142857143,0.142857143,0.130712653,0.003129777,0.132142857,54.05983851,0
2016,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1550000,104248,Diesel,Pune,46,5,0,0,6.45E-07,9.59E-06,0.2,0.02173913,0.036224897,0.002915632,0.00951087,1.004523602,0
2013,Tata,Tata Safari Storme 2.2 VX 4x2,Safari,575000,75000,Diesel,Pune,40,8,0,0,1.74E-06,1.33E-05,0.125,0.025,0.104889912,0.004225501,0.0128125,5.678658898,0
2012,Mercedes-Benz,Mercedes-Benz E-Class E220 CDI Blue Efficiency,E-Class,1275000,72000,Diesel,Pune,2,9,0,0,7.84E-07,1.39E-05,0.111111111,0.5,0.04495906,0.004420031,0.49375,98.1182243,0
2014,Toyota,Toyota Corolla Altis GL Petrol,Corolla,675000,99350,Petrol,Pune,1,7,0,0,1.48E-06,1.01E-05,0.142857143,1,0.088718095,0.003081226,1,273.3604972,0
2015,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1275000,99400,Diesel,Pune,46,6,0,0,7.84E-07,1.01E-05,0.166666667,0.02173913,0.04495906,0.003079453,0.00951087,1.316773382,0
2010,Mitsubishi,Mitsubishi Outlander 2.4 MIVEC,Outlander,595000,91000,Petrol,Pune,46,11,0,0,1.68E-06,1.10E-05,0.090909091,0.02173913,0.101220676,0.003404624,0.00951087,3.277620353,0
2012,Volkswagen,Volkswagen Passat Highline DSG,Passat,675000,102000,Diesel,Pune,3,9,0,0,1.48E-06,9.80E-06,0.111111111,0.333333333,0.088718095,0.002989659,0.325,86.20197942,0
2014,Volkswagen,Volkswagen Polo Highline1.5L (D),Polo,475000,75000,Diesel,Pune,3,7,0,0,2.11E-06,1.33E-05,0.142857143,0.333333333,0.127870916,0.004225501,0.325,175.6035611,0
2019,MG,MG Hector Sharp 1.5 DCT Petrol [2019-2020],Hector,1825000,32000,Petrol,Pune,81,2,0,0,5.48E-07,3.13E-05,0.5,0.012345679,0.030122948,0.010499114,0,0,0
2014,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2100000,71000,Diesel,Pune,10,7,0,0,4.76E-07,1.41E-05,0.142857143,0.1,0.025619129,0.004488528,0.08875,10.20555594,0
2012,Jaguar,Jaguar XJ L 5.0 Petrol SC Supersport,XJ,2675000,71000,Petrol,Pune,40,9,0,0,3.74E-07,1.41E-05,0.111111111,0.025,0.019194394,0.004488528,0.0128125,1.103855517,0
2013,Volkswagen,Volkswagen Cross Polo 1.2 TDI,Cross,470000,71000,Diesel,Pune,3,8,0,0,2.13E-06,1.41E-05,0.125,0.333333333,0.129276668,0.004488528,0.325,188.5851357,0
2006,BMW,BMW X5 SAV 4.4i,X5,680000,100004,Petrol,Pune,4,15,0,0,1.47E-06,1.00E-05,0.066666667,0.25,0.08803436,0.003058177,0.240625,64.78218073,0
2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Sport,A4,1380000,48000,Diesel,Pune,10,8,0,0,7.25E-07,2.08E-05,0.125,0.1,0.041213381,0.006851664,0.08875,25.06124729,0
2014,Volkswagen,Volkswagen Polo GT TSI,Polo,528000,82000,Petrol,Pune,3,7,0,0,1.89E-06,1.22E-05,0.142857143,0.333333333,0.114606785,0.00382695,0.325,142.5431991,0
2013,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2000000,67000,Diesel,Pune,10,8,0,0,5.00E-07,1.49E-05,0.125,0.1,0.027113578,0.004782962,0.08875,11.50938441,0
2009,Mercedes-Benz,Mercedes-Benz M-Class 350,M-Class,1220000,98000,Petrol,Pune,2,12,0,0,8.20E-07,1.02E-05,0.083333333,0.5,0.047178396,0.003129777,0.49375,72.90607245,0
2016,Audi,Audi A6 35 TDI Matrix,A6,2450000,89000,Diesel,Pune,10,5,0,0,4.08E-07,1.12E-05,0.2,0.1,0.021349274,0.003491093,0.08875,6.614741719,0
2014,Jaguar,Jaguar XF 2.2 Diesel Luxury,XF,1675000,99800,Diesel,Pune,40,7,0,0,5.97E-07,1.00E-05,0.142857143,0.025,0.033202901,0.003065334,0.0128125,1.304030432,0
2016,Land Rover,Land Rover Range Rover Evoque HSE Dynamic,Evoque,3600000,91000,Diesel,Pune,18,5,0,0,2.78E-07,1.10E-05,0.2,0.055555556,0.013165386,0.003404624,0.04375,1.961014626,0
2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,975000,55000,Diesel,Pune,2,10,0,0,1.03E-06,1.82E-05,0.1,0.5,0.060106418,0.005923223,0.49375,175.7866985,0
2011,Skoda,Skoda Yeti Ambition 2.0 TDI CR 4x4,Yeti,575000,102000,Diesel,Pune,27,10,0,0,1.74E-06,9.80E-06,0.1,0.037037037,0.104889912,0.002989659,0.025,7.839627016,0
2016,Maruti Suzuki,Maruti Suzuki S-Cross Zeta 1.3,S-Cross,750000,72000,Diesel,Pune,32,5,0,0,1.33E-06,1.39E-05,0.2,0.03125,0.0794193,0.004420031,0.019140625,6.71904455,0
2014,Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,E-Class,1950000,99000,Diesel,Pune,2,7,0,0,5.13E-07,1.01E-05,0.142857143,0.5,0.027918282,0.003093686,0.49375,42.6453859,0
2017,Maruti Suzuki,Maruti Suzuki Ertiga VDI SHVS,Ertiga,850000,57218,Diesel,Pune,32,4,0,0,1.18E-06,1.75E-05,0.25,0.03125,0.069573517,0.005676433,0.019140625,7.559195818,0
2018,Tata,Tata Nexon XZ Plus Diesel Dual Tone,Nexon,910000,30000,Diesel,Pune,40,3,1,1,1.10E-06,3.33E-05,0.333333333,0.025,0.064704723,0.011228603,0.0128125,9.308840814,9.308840814
2018,Hyundai,Hyundai Creta SX 1.6 CRDi,Creta,1275000,55600,Diesel,Pune,14,3,0,0,7.84E-07,1.80E-05,0.333333333,0.071428571,0.04495906,0.00585452,0.059821429,15.74581992,0
2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,690000,77000,Diesel,Pune,32,7,0,0,1.45E-06,1.30E-05,0.142857143,0.03125,0.086696618,0.004104235,0.019140625,6.810680038,0
2019,Maruti Suzuki,Maruti Suzuki Vitara Brezza VDi,Vitara,875000,61000,Diesel,Pune,32,2,0,0,1.14E-06,1.64E-05,0.5,0.03125,0.067463706,0.005297014,0.019140625,6.840020587,0
2017,Maruti Suzuki,Maruti Suzuki Ertiga VXI CNG,Ertiga,825000,95000,CNG + 1,Pune,32,4,0,0,1.21E-06,1.05E-05,0.25,0.03125,0.071811195,0.003242609,0.019140625,4.457002433,0
